nm3150488,Douglas Booth,Douglas John Booth,185,"July 9, 1992 in Greenwich, London, England, UK",1992-07-09,"Greenwich, London, England, UK",,
nm3152605,Gwilym Lee,Gwilym Lee,188,"November 24, 1983 in London, England, UK",1983-11-24,"London, England, UK",,
nm3153384,Pamela Livia Delgado,Pamela Livia Delgado,,,,,,
nm3153688,Renee Jewell,Renee Jewell,,,,,,
nm3154125,Clément Oubrerie,Clément Oubrerie,,,,,,
nm3154303,Timothée Chalamet,Timothée Hal Chalamet,178,"December 27, 1995 in New York City, New York, USA",1995-12-27,"New York City, New York, USA",,
nm3154448,Kjetil Omberg,Kjetil Omberg,,,,,,
nm3154628,Kate Cohen,Kate Cohen,,,,,,
nm3154777,Xuan Huang,Xuan Huang,177,"March 3, 1985 in Lanzhou, Gansu, China",1985-03-03,"Lanzhou, Gansu, China",,
nm3155266,Chen Li,Chen Li,180,"November 24, 1978 in Beijing, China",1978-11-24,"Beijing, China",,
nm3155876,Dániel Mogács,Dániel Mogács,,"February 6, 1977 in Budapest, Hungary",1977-02-06,"Budapest, Hungary",,
nm3164568,Carmen Marrón,Carmen Marrón,,,,,,
nm3156436,Sattar Oraki,Sattar Oraki,,,,,,
nm3163166,David Matamoros,David Matamoros,,,,,,
nm3160046,Dong-Woo Kim,Dong-Woo Kim,,,,,,
nm3160078,Eduardo Sacheri,Eduardo Sacheri,,,,,,
nm3161101,Robert Patrick Stern,Robert Patrick Stern,,,,,,
nm3163889,Sturla Brandth Grøvlen,Sturla Brandth Grøvlen,,"March 11, 1980 in Trondheim, Norway",1980-03-11,"Trondheim, Norway",,
nm3163952,Pierce Gagnon,Pierce Gagnon,127,,,,,
nm3165718,Jigar Saraiya,Jigar Saraiya,,,,,,
nm3166633,Faris Badwan,Faris Badwan,198,,,,,
nm3166649,David Wittman,David Wittman,,,,,,
nm3167317,Chun Wu,Kiat-Chun Goh,181,"October 10, 1979 in Brunei",1979-10-10,Brunei,,
nm3169069,Aditya Roy Kapoor,Aditya Roy Kapoor,183,"November 16, 1985 in Bombay, Maharashtra, India",1985-11-16,"Bombay, Maharashtra, India",,
nm3169366,Graham Roland,Graham Roland,,,,,,
nm3169819,Gustavo Muñoz,Gustavo Muñoz,187,,,,,
nm3170495,Ali Fazal,Ali Fazal,180,"October 15, 1986 in New Delhi, India",1986-10-15,"New Delhi, India",,
nm3171048,Hsiao-tse Cheng,Hsiao-tse Cheng,,,,,,
nm3171620,Reid Warner,Reid Warner,,,,,,
nm3172762,Joshua Coates,Joshua Namene Coates,183,,,,,
nm3172831,Johnny Remo,Johnny Remo,,,,,,
nm3173395,Bailey Anne Borders,Bailey Anne Borders,163,,,,,
nm3174584,Armando Bo,Armando Bo,,,,,,
nm3176551,Riad Sattouf,Riad Sattouf,,"May 5, 1978 in Paris, France",1978-05-05,"Paris, France",,
nm3177375,Jeremy Schmidt,Jeremy Schmidt,,,,,,
nm3177597,Oliver Linsley,Oliver Linsley,,,,,,
nm3177925,Victor Hernandez Stumpfhauser,Víctor Hernández Stumpfhauser,,,,,,
nm3179896,Norman Gregory McGuire,Norman Gregory McGuire,178,"January 6, 1970 in Shreveport, Louisiana, USA",1970-01-06,"Shreveport, Louisiana, USA",,
nm3186819,Noko,Norman Fisher-Jones,,,,,,
nm3187519,Eleni Kossyfidou,Eleni Kossyfidou,,,,,,
nm3189831,Kyle Killen,Kyle Killen,,,,,,
nm3191889,Jack Bryan,Jack Bryan,185,"January 14, 1985 in New York City, New York, USA",1985-01-14,"New York City, New York, USA",,
nm3192484,Geoff LaTulippe,Geoff LaTulippe,,,,,,
nm3192586,Rachel Resheff,Rachel Resheff,,,,,,
nm3193675,Ben Huber,Ben Huber,,,,,,
nm3194762,Karl Glusman,Karl Glusman,188,"1988 in The Bronx, New York City, New York, USA","1988 in The Bronx, New York City, New York, USA","The Bronx, New York City, New York, USA",,
nm3195061,Shaoqun Yu,Shaoqun Yu,,,,,,
nm3195503,Kenny Wood,Kenny Wood,,,,,,
nm3196216,Emily Robinson,Emily Robinson,165,"October 18, 1998 in New York City, New York, USA",1998-10-18,"New York City, New York, USA",,
nm3196780,Michael Higgenbottom,Michael Higgenbottom,193,,,,,
nm3198021,Keisuke Nakamura,Keisuke Nakamura,,,,,,
nm3199307,Ruby Rose,Ruby Rose,170,"March 20, 1986 in Melbourne, Victoria, Australia",1986-03-20,"Melbourne, Victoria, Australia",,
nm3200016,J. Christopher Owen,J. Christopher Owen,,,,,,
nm3200062,Mary Mapes,Mary Alice Mapes,,,,,,
nm3202519,Jocelyn DeBoer,Jocelyn DeBoer,,,,,,
nm3203615,Mircea Olteanu,Mircea Olteanu,,,,,,
nm3203841,Chad St. John,Chad St. John,,,,,,
nm3204152,Barbara Curry,Barbara Curry,,,,,,
nm3204925,Dominic Oley,Dominic Oley,,,,,,
nm3204934,Kim Gordon,Kim Gordon,,,,,,
nm3206479,Max Thommes,Max Thommes,176,1987 in Luxembourg,1987 in Luxembourg,Luxembourg,,
nm3208599,Carissa Buffel,Carissa Buffel,,,,,,
nm3208946,Matt Cook,Matt Cook,,,,,,
nm3209537,Ionut Grama,Ionut Grama,184,"December 12, 1982 in Bucharest, Romania",1982-12-12,"Bucharest, Romania",,
nm3209720,Chen Yao,Chen Yao,168,"October 5, 1979 in Nanping, Fujian, China",1979-10-05,"Nanping, Fujian, China",,
nm3210494,Eric Guillon,Eric Guillon,,,,,,
nm3211470,Robert Eggers,Robert Eggers,,,,,,
nm3211506,Samuel Hunt,Samuel Hunt,175,,,,,
nm3211972,Matthew-Lee Erlbach,Matthew-Lee Erlbach,,,,,,
nm3212327,Derek H. Lee,Derek H. Lee,,,,,,
nm3214314,Daniel Hendler,Daniel Hendler,,,,,,
nm3215397,Daniel Scheinert,Daniel Scheinert,,,,,,
nm3215871,Derek Hui,Derek Hui,,,,,,
nm3216630,Gianmario Catania,Gianmario Catania,,,,,,
nm3217079,Riff Cohen,Riff Cohen,,"March 23, 1984 in Tel Aviv, Israel",1984-03-23,"Tel Aviv, Israel",,
nm3217763,Birgit Yew,Birgit Yew,,,,,,
nm3218796,Mahmud Shalaby,Mahmud Shalaby,,"July 19, 1982 in Acre, Israel",1982-07-19,"Acre, Israel",,
nm3220493,Vince Pope,Vince Pope,,,,,,
nm3220563,Ping Ran,Ping Ran,,,,,,
nm3220568,Elsie Fisher,Elsie Fisher,165,,,,,
nm3221887,Si-Cheun Lee,Si-Cheun Lee,,,,,,
nm3225272,Shanti Whitney,Shanti Whitney,,,,,,
nm3225654,Justin Hurwitz,Justin Gabriel Hurwitz,,"January 22, 1985 in Los Angeles, California, USA",1985-01-22,"Los Angeles, California, USA",,
nm3226241,Noah Ringer,Noah Andrew Ringer,,"November 18, 1997 in Dallas, Texas, USA",1997-11-18,"Dallas, Texas, USA",,
nm3227090,Damien Chazelle,Damien Chazelle,177,"January 19, 1985 in Providence, Rhode Island, USA",1985-01-19,"Providence, Rhode Island, USA",,
nm3228287,Skylar Gaertner,Skylar Gaertner,163,,,,,
nm3228824,Martin Prinz,Martin Prinz,,"1973 in Vienna, Austria","1973 in Vienna, Austria","Vienna, Austria",,
nm3229277,Jason Atkins,Jason Atkins,,,,,,
nm3229505,Yoni Brenner,Yoni Brenner,,,,,,
nm3229685,Kit Harington,Christopher Catesby Harington,173,"December 26, 1986 in London, England, UK",1986-12-26,"London, England, UK",,
nm3230026,Mia Skäringer,Mia Skäringer,,"October 4, 1976",1976-10-04,,,
nm3230448,Tom Gormican,Tom Gormican,,,,,,
nm3231736,Marcel Walz,Marcel Walz,183,"May 18, 1986 in Nuremberg, Bavaria, Germany",1986-05-18,"Nuremberg, Bavaria, Germany",,
nm3231931,Elliot Knight,Elliot Knight,180,,,,,
nm3232254,Ioana Draghici,Ioana Draghici,,,,,,
nm3233092,Gor Kirakosian,Gor Kirakosian,,,,,,
nm3234631,Jeff Melanson,Jeff Melanson,,,,,,
nm3234869,Ludwig Göransson,Ludwig Göransson,183,"September 1, 1984 in Linköping, Östergötlands län, Sweden",1984-09-01,"Linköping, Östergötlands län, Sweden",,
nm3235380,Tucker Albrizzi,Tucker Albrizzi,175,,,,,
nm3235877,Ana Lily Amirpour,Ana Lily Amirpour,,"July 25, 1976 in Margate, Kent, England, UK",1976-07-25,"Margate, Kent, England, UK",,
nm3236159,Paul Walter Hauser,Paul Walter Hauser,175,"October 15, 1986 in Grand Rapids, Michigan, USA",1986-10-15,"Grand Rapids, Michigan, USA",,
nm3236433,Jon Aguirresarobe,Jon Aguirresarobe,,,,,,
nm3236733,Ron Funches,Ronald Kyle Funches,175,"March 12, 1983 in California, USA",1983-03-12,"California, USA",,
nm3236844,Sina Sayyah,Sina Sayyah,,,,,,
nm3236934,Narek Gaplanian,Narek Gaplanian,,,,,,
nm3237713,Lynn Xiong,Xiong Dai Ling,178,"October 10, 1981 in Nanjing, Jiangsu, China",1981-10-10,"Nanjing, Jiangsu, China",,
nm3237775,Mackenzie Foy,Mackenzie Christine Foy,159,"November 10, 2000 in Los Angeles, California, USA",2000-11-10,"Los Angeles, California, USA",,
nm3238648,Steve Gan,Steve Gan,,,,,,
nm3238883,Gerard O'Neill,Gerard Michael O'Neill,,"September 1, 1942 in Boston, Massachusetts, USA",1942-09-01,"Boston, Massachusetts, USA",2019-08-22,"Boston, Massachusetts, USA  "
nm3240106,Jakob Salvati,Jakob Salvati,,,,,,
nm3239803,Kaitlyn Dever,Kaitlyn Dever,160,"December 21, 1996 in Phoenix, Arizona, USA",1996-12-21,"Phoenix, Arizona, USA",,
nm3242555,Jack Donaldson,Jack Donaldson,,,,,,
nm3242689,Edward Ricourt,Edward Ricourt,,,,,,
nm3244524,Estee Yacov-Mecklberg,Estee Yacov-Mecklberg,,,,,,
nm3244903,Andy Golub,Andy Golub,,,,,,
nm3246926,Christopher Jordan Wallace,Christopher George Latore Wallace Jr.,174,"October 29, 1996 in New York City, New York, USA",1996-10-29,"New York City, New York, USA",,
nm3251662,Dick Lehr,Dick Lehr,,,,,,
nm3252210,Reza Safinia,Reza Safinia,,,,,,
nm3252439,Gabe Mayhan,Gabe Mayhan,,,,,,
nm3255459,Jillian Bell,Jillian Leigh Bell,168,"April 25, 1984 in Las Vegas, Nevada, USA",1984-04-25,"Las Vegas, Nevada, USA",,
nm3256698,Cody Brown,Cody Brown,,,,,,
nm3256976,Ganesh Pandit,Ganesh Pandit,,,,,,
nm3257717,Madhurima Tuli,Madhurima Tuli,162,,,,,
nm3258390,Justin Tipping,Justin Tipping,,,,,,
nm3259054,Daniel Crown,Daniel Crown,,,,,,
nm3259208,Gayle Forman,Gayle Forman,,,,,,
nm3260275,Aaron Burns,Aaron Burns,,,,,,
nm3260333,Erin Richards,Erin Richards,165,"May 17, 1986 in Penarth, Wales, UK",1986-05-17,"Penarth, Wales, UK",,
nm3260524,Sean Decker,Sean Decker,,,,,,
nm3263330,Brandon Heitkamp,Brandon Heitkamp,175,,,,,
nm3263342,Jill Ciment,Jill Ciment,,,,,,
nm3263825,Will Beall,Will Beall,,,,,,
nm3264356,Mauro Colangelo,Mauro Colangelo,,,,,,
nm3264596,Kid Cudi,Scott Ramon Seguro Mescudi,174,"January 30, 1984 in Shaker Heights, Ohio, USA",1984-01-30,"Shaker Heights, Ohio, USA",,
nm3265368,Josh Webber,Josh Webber,178,"December 20, 1986 in Canada",1986-12-20,Canada,,
nm3266627,Blake Godfrey,Blake Godfrey,,,,,,
nm3267061,Teddy Schwarzman,Teddy Schwarzman,,"May 29, 1979 in New York City, New York, USA",1979-05-29,"New York City, New York, USA",,
nm3267450,Panos H. Koutras,Panos H. Koutras,,,,,,
nm3270827,Peter Strickland,Peter Strickland,,"1973 in Reading, Berkshire, England, UK","1973 in Reading, Berkshire, England, UK","Reading, Berkshire, England, UK",,
nm3271270,Ron Stein,Ron Stein,,,,,,
nm3271473,Austin Stowell,Austin Stowell,185,"December 24, 1984 in Kensington, Connecticut, USA",1984-12-24,"Kensington, Connecticut, USA",,
nm3273000,Max Joseph,H Maxwell Joseph,,,,,,
nm3273842,Jillian Jacobs,Jillian Jacobs,,,,,,
nm3274096,Rabah Nait Oufella,Rabah Nait Oufella,,"December 3, 1992 in Paris, Ile-de-France, France",1992-12-03,"Paris, Ile-de-France, France",,
nm3274207,TD Lind,TD Lind,,,,,,
nm3274621,Mélusine Mayance,Mélusine Mayance,,,,,,
nm3276776,Dana Verde,Dana Verde,,,,,,
nm3276835,Brighton Sharbino,Brighton Rose Sharbino,163,,,,,
nm3279125,R. Scott Leisk,R. Scott Leisk,,"September 27, 1971 in Jacksonville, Florida, USA",1971-09-27,"Jacksonville, Florida, USA",,
nm3279716,Chris Demarais,Chris Demarais,,,,,,
nm3280198,Guillaume Lemans,Guillaume Lemans,,,,,,
nm3280686,Art Parkinson,Art Parkinson,168,"October 19, 2001 in Moville, County Donegal, Ireland",2001-10-19,"Moville, County Donegal, Ireland",,
nm3459865,Patrick Doughtie,Patrick Lee Doughtie,179,"May 27, 1965 in Covington, Kentucky, USA",1965-05-27,"Covington, Kentucky, USA",,
nm3462823,Brian Charles Frank,Brian Charles Frank,,,,,,
nm3464684,Philip Ettinger,Philip Ettinger,,,,,,
nm3464731,Alexander Dydyna,Alexander Dydyna,,1984,1984,,,
nm3464929,Weiyu Cao,Weiyu Cao,,"January 26, 1972 in Xinjiang, China",1972-01-26,"Xinjiang, China",,
nm3466037,Seth M. Sherwood,Seth M. Sherwood,,,,,,
nm3467335,Michael Robert Johnson,Michael Robert Johnson,,,,,,
nm3469217,Jan Costin Wagner,Jan Costin Wagner,,"October 13, 1972 in Langen, Hessen, Germany",1972-10-13,"Langen, Hessen, Germany",,
nm3470683,Noah Lomax,Noah Lomax,163,"November 7, 2001 in New Orleans, Louisiana, USA",2001-11-07,"New Orleans, Louisiana, USA",,
nm3472620,Dominic Took,Dominic Took,,,,,,
nm3474430,Brett Dalton,Brett Patrick Dalton,188,"January 7, 1983 in San Jose, California, USA",1983-01-07,"San Jose, California, USA",,
nm3474627,Evan Boomer,Evan Boomer,,,,,,
nm3474984,Robert Schafer,Robert Schafer,,,,,,
nm3482943,Han-min Kim,Han-min Kim,,,,,,
nm3478396,Luke Bracey,Luke Bracey,183,,,,,
nm3480246,Ella Purnell,Ella Purnell,163,"September 17, 1996 in London, England, UK",1996-09-17,"London, England, UK",,
nm3481322,Maria Melnik,Maria Melnik,,,,,,
nm3481966,Johnny Lin,Johnny Lin,188,,,,,
nm3483072,Do-won Kwak,Do-won Kwak,,,,,,
nm3485108,Ludi Lin,Ludi Lin,178,,,,,
nm3485845,Adam Driver,Adam Douglas Driver,189,"November 19, 1983 in San Diego, California, USA",1983-11-19,"San Diego, California, USA",,
nm3487329,Christopher Meyer,Christopher Meyer,,,,,,
nm3488559,Michael Punke,Michael Punke,,,,,,
nm3489031,Oscar Steer,Oscar Thomas George Steer,,"October, 2002 in Ashford, Kent, England, UK",2002-10-01,"Ashford, Kent, England, UK",,
nm3491286,Zhang Wen,Zhang Wen,,"June 26, 1984 in Xi'an, Shaanxi, China",1984-06-26,"Xi'an, Shaanxi, China",,
nm3491486,Jeff Van Wie,Jeffrey Glen Van Wie,175,"March 30, 1965 in Niskayuna, New York, USA",1965-03-30,"Niskayuna, New York, USA",,
nm3491515,Philip Yung,Tsz-kwong Yung,,"March 23, 1979 in Huiyang, Huizhou, Guangdong, China",1979-03-23,"Huiyang, Huizhou, Guangdong, China",,
nm3493212,Isaiah Stone,Isaiah Stone,,,,,,
nm3494782,Brooke Peoples,Brooke Elizabeth Peoples,170,"October 1, 1987 in Tarrant County, Texas, USA",1987-10-01,"Tarrant County, Texas, USA",,
nm3495920,Izïa Higelin,Izïa Higelin,,"September 24, 1990 in Paris, France",1990-09-24,"Paris, France",,
nm3496107,Fajar Yuskemal,Fajar Yuskemal,,,,,,
nm3496287,Gary Safady,Gary Safady,,,,,,
nm3497026,David O'Dowda,David O'Dowda,,,,,,
nm3500582,Teyonah Parris,Teyonah Parris,165,,,,,
nm3500747,Emma Fitzpatrick,Emma Fitzpatrick,169,"March 20, 1985 in Marion, Ohio, USA",1985-03-20,"Marion, Ohio, USA",,
nm3500903,Brantley Aufill,Brantley Aufill,,,,,,
nm3501146,Grace Gummer,Grace Jane Gummer,170,"May 9, 1986 in New York City, New York, USA",1986-05-09,"New York City, New York, USA",,
nm3502928,Michael Moss,Michael Moss,,,,,,
nm3504405,Alex Ross Perry,Alex Ross Perry,,,,,,
nm3504430,Faith Wladyka,Faith Wladyka,122,"March 2, 2004 in New York City, New York, USA",2004-03-02,"New York City, New York, USA",,
nm3505032,Izzy Meikle-Small,Isobel Meikle-Small,165,"March, 1996 in Hove, East Sussex, England, UK",1996-03-01,"Hove, East Sussex, England, UK",,
nm3507289,Shane Dawson,Shane Lee Yaw,179,"July 19, 1988 in Long Beach, California, USA",1988-07-19,"Long Beach, California, USA",,
nm3508388,Rollin Hunt,Rollin Hunt,,,,,,
nm3508781,Abhinav Kashyap,Abhinav Kashyap,185,,,,,
nm3508857,Alex von Tunzelmann,Alex von Tunzelmann,,1977,1977,,,
nm3509272,Hélène Zimmer,Hélène Zimmer,,,,,,
nm3510471,Sam Claflin,Samuel George Claflin,180,"June 27, 1986 in Ipswich, Suffolk, England, UK",1986-06-27,"Ipswich, Suffolk, England, UK",,
nm3510596,Sean Tabibian,Sean Tabibian,,,,,,
nm3510918,David Gross,David Gross,,,,,,
nm3511659,Mikkel Brænne Sandemose,Mikkel Brænne Sandemose,,,,,,
nm3511805,Qianyuan Wang,Jinpeng Wang,182,"June 23, 1972 in Shenyang, Liaoning, China",1972-06-23,"Shenyang, Liaoning, China",,
nm3511834,Michael Angelo Covino,Michael Angelo Covino,,,,,,
nm3512325,Rusty Martin Sr.,Rusty Martin Sr.,180,,,,,
nm3512758,Sarah Snook,Sarah Snook,165,"July 28, 1987 in Adelaide, South Australia, Australia",1987-07-28,"Adelaide, South Australia, Australia",,
nm3513273,Oliver Daly,Oliver Daly,,,,,,
nm3513522,Gabriel Rush,Gabriel Rush,180,,,,,
nm3517546,Christos V. Konstantakopoulos,Christos V. Konstantakopoulos,,,,,,
nm3517807,Kamel El Basha,Kamel El Basha,178,,,,,
nm3522996,Joel Souza,Joel Souza,,"June 14, 1973 in Fremont, California, USA",1973-06-14,"Fremont, California, USA",,
nm3523960,William P. Young,William P. Young,,"May 11, 1955 in Grande Prairie, Alberta, Canada",1955-05-11,"Grande Prairie, Alberta, Canada",,
nm3524563,Slavomir Rawicz,Slavomir Rawicz,,,,,,
nm3527897,Jordan Horowitz,Jordan Horowitz,,"April 10, 1980 in New York City, New York, USA",1980-04-10,"New York City, New York, USA",,
nm3528444,Andy Mendelson,Andy Mendelson,,,,,,
nm3528539,Jeremy Irvine,Jeremy William Fredric Smith,183,"1990 in Cambridge, Cambridgeshire, England, UK","1990 in Cambridge, Cambridgeshire, England, UK","Cambridge, Cambridgeshire, England, UK",,
nm3529606,Peter Odio,Peter Odio,,,,,,
nm3529685,Kumail Nanjiani,Kumail Nanjiani,174,"February 21, 1978 in Karachi, Pakistan",1978-02-21,"Karachi, Pakistan",,
nm3529882,Llorent Barajas,Llorent Barajas,,,,,,
nm3533310,Caitlyn Rund,Caitlyn Rund,,,,,,
nm3536901,Megan Parker,Megan Parker,,,,,,
nm3537556,Valérie Zenatti,Valérie Zenatti,,,,,,
nm3664579,Parke Gregg,Parke Gregg,,,,,,
nm3665621,Izán Corchero,Izán Corchero,,,,,,
nm3665787,Tom Cullen,Tom Cullen,185,"July 17, 1985 in Aberystwyth, Wales, UK",1985-07-17,"Aberystwyth, Wales, UK",,
nm3667074,Dana Golomb,Dana Golomb,,,,,,
nm3668216,Nargis Fakhri,Nargis Fakhri,171,"October 20, 1979 in Queens, New York, USA",1979-10-20,"Queens, New York, USA",,
nm3669779,Joel P. West,Joel P. West,,,,,,
nm3669970,Hyun-joo Lee,Hyun-joo Lee,,,,,,
nm3670452,Jeff Howard,Jeff Howard,,,,,,
nm3673996,Cassandra Clare,Judith Rumelt,,"July 27, 1973 in Tehran, Iran",1973-07-27,"Tehran, Iran",,
nm3674313,Jason Torbert,Jason Torbert,,,,,,
nm3674504,Nick Palmisciano,Nick Palmisciano,,,,,,
nm3675159,Justin Malen,Justin Malen,,,,,,
nm3686688,Oscar Boyson,Oscar Boyson,,,,,,
nm3675178,Terri Minton,Terri Minton,165,,,,,
nm3675957,Melanie Schapiro,Melanie Schapiro,,,,,,
nm3676100,Hyang-gi Kim,Hyang-gi Kim,,,,,,
nm3676785,Jaysen Lewis,Jaysen Lewis,,,,,,
nm3677439,Siegfried Canto,Siegfried Canto,,,,,,
nm3679540,Philippe Lesage,Philippe Lesage,,,,,,
nm3681166,Anne Fleischman,Anne Fleischman,,,,,,
nm3681192,Leo Birenberg,Leo Birenberg,,,,,,
nm3692021,Jennifer Cochis,Jennifer Cochis,,,,,,
nm3684595,Wendi Murdoch,Wen Ge Deng,178,"December 8, 1968 in Shandong, China",1968-12-08,"Shandong, China",,
nm3686896,David G. Evans,David G. Evans,,,,,,
nm3688576,Rowan Blanchard,Rowan Eleanor Blanchard,169,"October 14, 2001 in Los Angeles, California, USA",2001-10-14,"Los Angeles, California, USA",,
nm3688945,Phil Leeming,Phil Leeming,,,,,,
nm3689973,Andrew Knauer,Andrew Knauer,,,,,,
nm3690152,Christopher Severio,Christopher Severio,,,,,,
nm3690965,Reinhard Denke,Reinhard Denke,,,,,,
nm3693309,Alexis Clagett,Alexis Michele Clagett,,,,,,
nm3695189,Jorge Usón,Jorge Usón,,,,,,
nm3696683,Megan McDonald,Megan McDonald,,,,,,
nm3697378,Ben Rovner,Ben Rovner,,,,,,
nm3697679,Richard Phillips,Richard Phillips,,,,,,
nm3697827,Graham Swon,Graham Swon,,,,,,
nm3699790,Dorota Kobiela,Dorota Kobiela,,,,,,
nm3703488,Sergei Bespalov,Sergei Bespalov,,,,,,
nm3703846,Tine Byrckel,Tine Byrckel,,,,,,
nm3703855,Joseph Gray,Joseph Gray,183,,,,,
nm3704942,Chris Swanson,Chris Swanson,,,,,,
nm3705886,Jihae,Jihae Kim,165,,,,,
nm3708830,Isaiah Stratton,Isaiah Stratton,188,,,,,
nm3709982,Kristina Rivera,Kristina Rivera,,,,,,
nm3710859,Anne Marie du Preez Bezdrob,Anne Marie du Preez Bezdrob,,,,,,
nm3713819,Hai-Qing,Yi Huang,167,"January 12, 1978 in Nanjing, Jiangsu, China",1978-01-12,"Nanjing, Jiangsu, China",,
nm3714535,Kyle Catlett,Kyle Catlett,,,,,,
nm3716185,Christopher Sey,Christopher Sey,,,,,,
nm3716653,Jason Derulo,Jason Joel Desrouleaux,178,"September 21, 1989 in Miami, Florida, USA",1989-09-21,"Miami, Florida, USA",,
nm3717662,Lee Magiday,Lee Magiday,,,,,,
nm3717860,Pierre-Hubert Martin,Pierre-Hubert Martin,,,,,,
nm3718007,Jonathan Majors,Jonathan Michael Majors,183,"September 7, 1989",1989-09-07,,,
nm3718281,Amy Lloyd,Amy Lloyd,,,,,,
nm3719076,Markus Rygaard,Markus Rygaard,,"February 11, 1997 in Copenhagen, Denmark",1997-02-11,"Copenhagen, Denmark",,
nm3720611,Carolyn S. Briggs,Carolyn S. Briggs,,,,,,
nm3720871,Dan Hunt,Dan Hunt,,,,,,
nm3721581,Kami Garcia,Kami Garcia,,,,,,
nm3721584,Seung-Hyun Choi,Seung-Hyun Choi,182,"November 4, 1987 in Korea",1987-11-04,Korea,,
nm3722303,Alex Marieka Hanly,Alex Marieka Hanly,,,,,,
nm3722546,Gareth Dunnet-Alcocer,Gareth Dunnet-Alcocer,,,,,,
nm3743828,Clare Niederpruem,Clare Christine Niederpruem,155,,,,,
nm3746329,Daniel John Riddle,Daniel John Riddle,,,,,,
nm3746934,Robrecht Heyvaert,Robrecht Heyvaert,,,,,,
nm3747385,Justin Henry,Justin Henry,,,,,,
nm3747611,Odessa Young,Odessa Young,165,"January 11, 1998 in Sydney, Australia",1998-01-11,"Sydney, Australia",,
nm3752295,Da-wit Lee,Da-wit Lee,,,,,,
nm3752454,Noah Silver,Noah Silver,,,,,,
nm3752884,Marc Gwamaka,Marc Gwamaka,,,,,,
nm3753061,Maxime Barzel,Maxime Barzel,,,,,,
nm3755774,Jake Van Wagoner,Jake Van Wagoner,,,,,,
nm3753326,Matthew Childs,Matthew Childs,,,,,,
nm3753819,Raphi Henley,Raphi Henley,,,,,,
nm3754278,Pico Alexander,Pico Alexander,185,,,,,
nm3754323,Yanhui Wang,Yanhui Wang,,,,,,
nm3754602,Hadidja Zaninka,Hadidja Zaninka,,,,,,
nm3755026,Sung-Woo Bae,Sung-Woo Bae,,"November 21, 1972 in Seoul, Korea",1972-11-21,"Seoul, Korea",,
nm3760517,Atul Raninga,Atul Raninga,,,,,,
nm3760549,Daniel Platzman,Daniel Platzman,175,,,,,
nm3762213,Shay Mitchell,Shannon Ashley Garcia Mitchell,171,"April 10, 1987 in Toronto, Canada",1987-04-10,"Toronto, Canada",,
nm3897067,Teo Briones,Mateo Justis Briones,157,"January 11, 2005 in Oxford, England, UK",2005-01-11,"Oxford, England, UK",,
nm3897655,Harley Bird,Harley Bird,,,,,,
nm3898016,Leticia López Margalli,Leticia López Margalli,,,,,,
nm3898253,Christina Mengert,Christina Mengert,,,,,,
nm3898788,Trond Nilssen,Trond Nilssen,,"August 22, 1990",1990-08-22,,,
nm3901075,Anna Manfio,Anna Manfio,,,,,,
nm3901911,Sergio Manfio,Sergio Manfio,,,,,,
nm3902031,Francesco Manfio,Francesco Manfio,,,,,,
nm3902730,Andrew Droz Palermo,Andrew Droz Palermo,,,,,,
nm3903664,Peter Kazungu,Peter Kazungu,,,,,,
nm3906411,Matt Sherring,Matt Sherring,,,,,,
nm3906429,Alex Esmail,Alex Esmail,,,,,,
nm3907323,Lauren Munsch,Lauren Munsch,,,,,,
nm3908159,Daniel Rojas,Daniel Rojas,,,,,,
nm3911385,Russell Louise Uddin,Russell Louise Uddin,179,,,,,
nm3909481,S.R. Prakashbabu,S.R. Prakashbabu,,,,,,
nm3909704,Christian Angermayer,Christian Angermayer,,,,,,
nm3910031,Ben Davies,Ben Davies,188,,,,,
nm3912883,Dayo Okeniyi,Oladayo. A. Okeniyi,182,"June 14, 1988 in Lagos, Nigeria",1988-06-14,"Lagos, Nigeria",,
